generation,specimen_id,total_fitness,distance,walk_straight,speed,joints_at_limits,alive_bonus,height_diff
0,35,953.347296752113,473.1248722957904,-18.64778225740706,310.93271091913465,-44.00000000000012,294,-62.06250420540482
0,36,2102.3569495277748,1379.9563477086763,-0.7071329045850506,304.6550507815925,-72.60000000000015,504,-12.947316057908775
0,37,-188.91436733045987,95.30242808567176,-72.79069209778207,-312.9547081690309,-44.00000000000004,198,-52.47139514931867
0,38,75.61083281488786,-398.3276458888806,-10.441260637145177,418.1154744185313,-21.299999999999972,142,-54.435735077617615
0,39,-724.9427789411823,-537.8426808141453,-19.593215051090507,-259.4860064859218,-36.29999999999997,190,-61.72087659002473
0,40,-105.30563860416635,116.6475932562681,-7.824092954132722,-311.14684439515,-43.69999999999993,198,-57.28229451115174
0,41,1864.5349230905754,1288.0000228579204,-1.983883661122736,275.96941698177,-154.3000000000008,504,-47.15063308799135
0,42,-380.72525356733206,-998.0969729724108,-16.154643616869905,362.2585969937366,-42.60000000000002,366,-52.1322339717881
0,43,-1097.88835773119,-1147.9450410926563,-6.052950626979155,-290.0850398413453,-137.99999999999952,504,-19.805326170209703
0,44,-604.6693158267461,-413.43608396395126,-0.4396151585136122,-254.464067227709,-23.800000000000004,142,-54.52954947657227
0,45,-697.8593485938728,-505.74811433895485,-0.3367132487416844,-253.91660104978945,-64.99999999999994,182,-54.85791995638683
0,46,-549.6112146449223,-357.363847745142,-4.9147593391952356,-237.39612925743637,-21.599999999999998,126,-54.336478303148596
0,47,-172.43856893237916,110.56143176806785,-2.3295646606599707,-331.9361646710947,-12.899999999999983,118,-53.83427136869237
0,48,348.11998026989687,-228.46982985133425,-2.0627696740380794,325.93520301353414,-106.49999999999997,414,-54.78262321826497
0,49,877.9405977517034,363.490683392503,-0.7917279960978656,332.1632526119917,-41.40000000000008,278,-53.521610256693414
0,,-69.4023203802131,-775.4210237180799,-6.581018599645618,401.83840576812224,-154.10000000000002,504,-39.13868383060975
0,,-575.2284116725746,-378.7613341456631,-18.342938124185608,-243.3300223349012,-7.800000000000003,126,-52.99411706782469
0,,-458.60487998378574,-255.76570805822604,-1.4545519111584138,-226.4343807714978,-6.799999999999997,86,-54.150239242903396
0,,-19.351747540979474,206.98821054910724,-1.1819918668169371,-321.6632239202917,-40.60000000000004,198,-60.89474230297803
0,,-2560.09812095469,990.4426508841792,-3492.2178035737784,-335.6426281892035,-161.8000000000001,504,-64.88034007588722
0,,-27.096275300206543,-554.9004052113618,-1.2589336819089287,412.0443864114238,-18.8,190,-54.181322818359575
0,,-610.5735613375587,-419.5410378214185,-0.6130781399565859,-249.9721465704188,-35.89999999999998,150,-54.54729880576468
0,,98.88806737641403,277.98358908303624,-1.5302392557794144,-310.4395244392693,-63.99999999999997,262,-65.12575801157354
0,,854.7015028534825,943.43857426641,-71.43812189456297,-345.3770806970595,-111.00000000000021,504,-64.92186882130483
0,,-18.034409204547735,-508.5265152410501,-11.309381443328986,404.51773191757877,-29.99999999999996,182,-54.71624443774741
0,,898.531211689899,435.01346421551466,-4.98208134308511,342.98215720461366,-44.60000000000004,222,-51.882328387144206
0,,121.55542928125143,332.75372862738834,-12.617321932057639,-319.13404268289077,-36.900000000000055,222,-64.54693473118846
0,,644.8941911774916,728.5378920510237,-4.277252349687132,-305.25348087578067,-77.89999999999993,366,-62.21296764806437
0,,-826.6077760715096,-573.05874567688,-100.76888351998738,-252.7197803851364,-43.29999999999993,206,-62.76036648950581
0,,-545.1352504895576,-338.8866627237769,-0.8760579065623232,-250.36484258940095,-18.5,118,-54.50768726981747
0,,649.8345627116468,247.47399962683667,-30.790833965383364,335.4800053289724,-46.299999999999976,206,-62.02860827877893
0,,-404.6126750545033,-1167.975580733203,-0.2981732305949964,401.17312933637254,-104.6,504,-36.91205042707775
0,,-184.29630775768234,-739.4933769009468,-10.48643716796571,355.47504723134057,-30.300000000000054,294,-53.49154092011028
0,,50.37776507005554,-438.16277312364224,-9.50809293217421,398.54563665710236,-20.099999999999977,174,-54.39700553123037
0,,-317.44502033727724,1150.0736155929287,-2019.8110383007095,247.62626409400443,-134.40000000000026,504,-64.9338617235006
0,,992.0344610602953,636.5612007549856,-19.010470432037703,266.2657880941338,-42.70000000000003,214,-63.08205735678653
0,,-623.4780836293335,-414.5789206932423,-26.697748517610215,-249.9597936240476,-17.699999999999978,140,-54.54162079443346
0,,123.329976016872,270.1846207682423,-7.909771432287823,-325.95833303778375,-30.80000000000002,270,-52.186540281298754
0,,577.80256203989,170.23058478408257,-1.416872209689979,327.4822726724432,-29.900000000000006,166,-54.59342320694578
0,,-2473.645495779825,737.8675095505989,-3201.242860367077,-314.2250288527383,-135.10000000000008,504,-64.94511611060852
0,,-648.3454232295736,-469.6141251829677,-0.07598180757748113,-264.6831409121675,-18.999999999999993,158,-52.97217532686092
0,,213.9749591132336,-249.47583184548247,-0.8135724704975738,431.38516777006015,-7.299999999999993,94,-53.82080434084647
0,,-722.0514349481825,-555.6347212494818,-0.15022237024540555,-257.85393156036866,-52.29999999999992,198,-54.11255976808669
0,,504.94298777994265,63.71017434583354,-2.6990924374762715,326.1817177165913,-31.10000000000002,214,-65.14981184500597
0,,75.75659278279977,-416.79685793033644,-5.112193700776549,403.7378568419088,-11.199999999999982,158,-52.872212427996025
0,,-97.21192220658128,-626.3748643817555,-25.02213459347192,413.0505669748732,-16.499999999999968,214,-56.365490206227065
0,,4.913059958645583,-483.0293030212664,-0.3608198665254784,400.20907029608344,-31.19999999999999,174,-54.705887449645964
0,,50.92334889569236,359.4060085199541,-108.68424307548365,-336.3546856736762,-62.49999999999992,262,-62.94373087510198
0,,-612.3590835367098,-441.5539697313659,-0.6320871579548932,-247.62550628995504,-17.99999999999997,150,-54.547520357434024
0,,447.503995827796,534.2014533878388,-1.5748861402855203,-309.83295068274975,-39.700000000000095,318,-53.58962073700734
0,,-29.798253025351464,186.97325948098694,-0.29956133058579865,-320.8337961536785,-46.70000000000003,214,-62.93815502207405
0,,-680.8195279336122,-532.1315129320925,-0.20782210754040398,-254.1630448106805,-21.9,182,-54.41714808329885
0,,-726.8959326224808,-1476.4111808745351,-1.6035329873828454,346.98909016991337,-86.80000000000048,504,-13.070308930475907
0,,-646.9231360548329,-454.2377539606067,-26.038323644672705,-255.12768791969836,-19.299999999999986,158,-50.21937052985521
0,,-849.4959063800159,-889.4090227826188,-34.941548715031324,-264.3876330926726,-124.39999999999986,504,-40.35770178969325
0,,1648.2929760813788,836.6646192307894,-0.3895549296034714,355.5408698840888,-34.600000000000165,504,-12.922958103895759
0,,1238.126596412739,478.2861427132565,-10.904703960849499,370.61119440618586,-40.400000000000155,494,-53.46603674585366
0,,-557.919136688688,-357.2428143327102,-0.23726957995669926,-249.69489468505742,-22.200000000000003,126,-54.54415809096363
0,,-728.7465063494934,-533.8526384379527,-0.41773823221180245,-264.4354109482724,-65.49999999999994,190,-54.54071873105646
0,,46.30462952207577,-435.4779920807385,-5.480314326454571,411.5784334652458,-25.799999999999983,156,-54.51549753597698
0,,222.9450734477842,-197.366961856047,-2.3973780519458368,375.5946403811122,-15.99999999999998,118,-54.885227025335126
1,4,-157.4821160942259,-653.9298782765763,-92.9799525624449,381.64229840557215,-110.89999999999992,382,-63.31458366077691
1,5,-529.7049740028183,-334.8041849565961,-0.17223376953259142,-242.41750183983234,-16.900000000000023,118,-53.41105343685732
1,6,205.1863801936646,-259.79939985184177,-0.282957703160448,433.1071233422587,-8.499999999999993,94,-53.3383855935919
1,7,635.1003194649389,177.9683981812172,-12.066484937366733,338.41618551177845,-43.90000000000006,230,-55.317779290689955
1,8,-616.6441534670421,-427.15055350717444,-3.8314412055518594,-248.93770306798893,-32.39999999999999,150,-54.324455686326786
1,9,81.74134357126785,-406.35100708568405,-0.4607736128493531,416.21729447211743,-15.199999999999982,142,-54.46417020231617
1,10,-625.8348575758365,-426.8466064821178,-4.580611860091516,-256.2844838834382,-34.09999999999998,150,-54.023155350188965
1,11,338.51744320762447,479.6589993968484,-7.93947755350657,-278.21855550472037,-74.2999999999999,278,-58.683523130997116
1,12,-135.16351330022098,96.85175476057071,-9.699717586355387,-306.97622247096564,-24.799999999999972,174,-64.53932800347067
1,13,-861.9466212490015,-789.8111650817822,-3.217985537957155,-251.8926459943261,-30.400000000000095,270,-56.62482463493596
1,14,1350.7246211480124,1085.8154107324751,-406.0274480096288,348.78100296289534,-117.30000000000015,504,-64.5443445377292
1,15,19.946559770221896,225.21873186209203,-14.90129616613598,-298.2900996237931,-48.50000000000001,220,-63.58077630194107
1,16,-675.1358007263638,-506.80183364122297,-1.338105492731968,-258.11758464478436,-28.49999999999998,174,-54.37827694762436
1,17,-658.6042458198929,-467.8362582837652,-4.58852349770204,-250.73880858826584,-43.00000000000003,162,-54.44065545015978
1,18,-575.1658263172684,-361.3227155498433,-3.797729391910597,-251.45582081258107,-27.9,124,-54.68956056293349
1,19,659.3243417131097,248.10194034457683,-24.05300757089415,337.0928557530958,-46.300000000000026,206,-61.51744681366878
1,20,-649.9586010242621,-1418.9485645999594,-0.9644524365282833,397.07181533203106,-95.80000000000007,504,-35.31739931980532
1,21,-379.6664712946963,-1033.6960954323918,-2.620024903971149,403.4283329119277,-42.100000000000136,350,-54.67868387026099
1,22,-733.4452425801945,-1467.3800089632334,-1.9527800906798045,341.2578367744158,-96.40000000000002,504,-12.970290300697005
1,23,886.0197356466714,566.5056912051845,-83.99724031858523,262.4524815496466,-49.39999999999999,254,-63.54119678957449
1,24,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,25,-670.2910952986811,-487.4334234422514,-32.27974390996609,-248.2603910651425,-16.299999999999972,166,-52.017536881321085
1,26,567.9083305794522,122.80256443016627,-9.287224071919828,330.40832489483074,-19.49999999999999,206,-62.515334673624956
1,27,609.8230198696128,196.12582421566785,-7.18322667772851,338.39152795734253,-31.000000000000007,166,-52.51110562566913
1,28,-4448.591156738368,-1362.9621379340072,-3096.080078549492,-260.26283379687277,-168.40000000000083,504,-64.88610645799622
1,29,-552.2738634446463,-370.7102964524916,-4.1616010517671755,-245.0010869478629,-7.899999999999997,126,-50.50087899252471
1,30,195.76323822834135,-271.42628038430445,-0.797286606704709,430.7562821249986,-10.199999999999987,102,-54.569476905648145
1,31,1048.1275095145218,967.2160873800243,-538.6936176292099,350.95562997385076,-170.40000000000074,504,-64.95059021014261
1,32,604.1483160967413,127.9308832256322,-0.12847249086371573,337.88008690454456,-36.70000000000001,238,-62.834181542571905
1,33,67.74871725358781,-418.0540056300526,-4.124119145543057,405.6261512003497,-20.299999999999983,158,-53.39930917116626
1,34,-885.7174538679162,838.7866336346732,-2333.808873763291,311.5466231838594,-141.40000000000046,504,-64.84183692315736
1,35,-503.1975925848337,-1215.1982824877607,-14.15009309742322,397.25927726921213,-135.1000000000005,504,-40.008494268861426
1,36,796.0078448516838,937.7146421391457,-66.82105594074697,-347.4393266154327,-166.89999999999986,504,-64.54641473128227
1,37,-527.2636464559998,-340.55297331359355,-3.826209789791587,-238.33654582374777,-9.499999999999995,118,-53.04791752886699
1,38,-160.9335465163513,717.6645411708204,-822.5353348275227,-306.00235951422104,-68.50000000000014,382,-63.56039334542779
1,39,81.19192876004229,275.26585999471274,-2.349036610516951,-305.44928485178605,-49.50000000000011,222,-58.77560977236731
1,40,-702.8586970272247,-564.9287954091665,-4.67282577994313,-249.89364725134516,-27.100000000000012,198,-54.26342858676987
1,41,33.10843868812323,-437.8663426794851,-5.816679395462515,358.2470227529172,-25.099999999999984,198,-54.355561989846336
1,42,-644.7905480813114,-453.02105190314353,-0.5901331972669615,-265.66886582243256,-28.900000000000002,158,-54.61049715846841
1,43,-22.693846785471933,-506.6693221876076,-2.546624516068248,402.95466047505033,-44.19999999999995,182,-54.23256055684651
1,44,902.9448070510018,375.03773018283846,-3.709060330383859,377.3567876213838,-43.40000000000012,262,-64.3406504228364
1,45,2251.5489793654415,1537.838405281915,-1.578338842468098,304.15671612382397,-79.90000000000022,504,-12.96780319782935
1,46,-608.6517611578311,-454.3685261002312,-6.8015021710827455,-232.4901918468718,-17.29999999999997,158,-55.69154103964536
1,47,218.39398710792688,649.9860374394383,-415.5685030376505,-281.65994417119794,-173.40000000000003,504,-64.96360312266295
1,48,-91.41235307579544,-605.6848470424048,-5.421381371377237,393.4741212380835,-35.200000000000045,214,-52.580245900096806
1,49,143.19044058811076,-242.22145082854126,-42.047439372973265,368.4667300999747,-16.299999999999972,132,-56.70739931034948
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,1063.634668652571,678.6471776595715,-4.135787615758927,269.2822160729212,-43.70000000000005,222,-58.45893746416269
1,,8.912996567562608,-476.2342053747457,-0.11608565277196797,399.9733083830402,-26.39999999999998,166,-54.31002078795992
1,,-148.305309162181,-717.7748759634587,-0.9503700307592929,404.8320920264656,-23.899999999999988,244,-54.512155194428665
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,1581.1364123603587,1150.4099780639592,-85.75487532486474,274.71414264042926,-77.4,382,-62.83283301916505
1,,-3552.1663250199663,-921.8109981403494,-3330.308346382484,358.18498858883373,-96.89999999999988,504,-65.33196908596628
1,,1084.2454102740448,698.3295444842918,-4.684265618261279,259.92414126895613,-34.10000000000001,230,-65.22400986094169
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,974.8469655823288,606.6324737215319,-0.0486107113721464,269.05289794463926,-35.80000000000001,198,-62.98979537247022
1,,64.33697219131128,-422.59635678817665,-0.12183603938030907,399.4185599103652,-16.4,158,-53.963394891496996
1,,889.0552313851066,530.4342462356941,-0.4973296478791157,269.69150466327477,-33.00000000000002,174,-51.57318986598317
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,-479.9732787759232,-1206.7641152355063,-6.000239680590302,351.3921346221658,-84.20000000000037,504,-38.401058481991974
1,,-754.9486190723336,-1529.9120020610308,-0.30347565717860187,355.82705847557156,-71.50000000000014,504,-13.060199829695813
1,,569.5503200459937,87.56727948051491,-35.221971252508446,356.358213845745,-45.800000000000054,262,-55.35320202775784
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,1011.3136624155381,603.2180998891921,-0.31794344955670883,294.1457057049185,-44.100000000000016,214,-55.6321997290156
1,,27.66904519774792,-449.24262545605393,-8.695890526231283,402.06175860532534,-28.49999999999997,166,-53.95419742529225
1,,-73.58176279687515,-446.1889302758204,-117.21278891926472,414.6007669950721,-21.999999999999982,158,-60.780810596862175
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,1098.407870684616,680.0911802470932,-0.41894211842735485,286.76989153311666,-34.10000000000004,222,-55.934258977166515
1,,-2239.0199866212965,-1187.7841534116353,-1757.2766464242302,366.8306336253412,-99.79999999999994,504,-64.98982041077272
1,,581.6078805767714,434.428024307408,-0.1250183226065234,-304.38620295187724,-39.20000000000028,504,-13.108922456152538
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,1528.5795305128688,807.9404814054759,-0.015848961758901846,304.36338706796846,-74.80000000000027,504,-12.908488998816544
1,,1220.319913882073,478.52003929561056,-0.2012441869236186,307.0368581907488,-56.00000000000026,504,-13.035739417362468
1,,-93.12298106043373,-555.1421611215897,-26.099022757617103,346.6580318785323,-41.60000000000002,238,-54.93982905975922
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,-3445.0799118405243,-705.03158123408,-3330.6187916291656,305.8981940622119,-154.6999999999998,504,-64.62773303949119
1,,2234.026364079629,1543.1980450886226,-2.4237155424358736,307.2511129517744,-105.20000000000014,504,-12.799078418332714
1,,216.91796345001006,326.236236914858,-1.9384528155004794,-296.2178667395844,-44.80000000000009,294,-60.361953909763024
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,474.5243513926856,78.04463947171313,-30.294076316721785,280.9000743263603,-60.59999999999998,262,-55.526286088666104
1,,-162.87348132701806,-446.4923244355484,-224.03264044114184,386.13770367772287,-28.09999999999997,214,-64.38622012805062
1,,2051.563884386609,1265.3348986566805,-0.34901263863821474,355.3848068228646,-60.00000000000044,504,-12.806808454297485
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,953.9764927513253,576.915529966261,-0.3020205478523075,260.3575465852959,-19.599999999999998,190,-53.39456325237941
1,,980.266141725442,272.10301717162037,-0.37980457461992384,302.2793292514935,-85.20000000000014,504,-12.536400123051703
1,,898.1424140750736,472.5455299727829,-25.185660373839262,316.26451470728654,-41.400000000000084,230,-54.08197023115651
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,103.88636838246526,-329.31529517834554,-1.6782143639273102,355.995821944811,-34.09999999999999,168,-55.015944020072915
1,,-211.70561345669097,-995.1178300532921,-0.36106164002710633,362.470874210001,-65.7000000000003,504,-16.997595973372594
1,,435.24511057713397,118.67081412382602,-139.15246975754658,322.50816131031064,-22.700000000000006,214,-58.08139509945613
1,,928.6085179724541,560.987947148572,-2.1399423408901574,269.7072807410902,-27.50000000000001,190,-62.44676757631787
1,,906.2930174478709,168.97235912470956,-0.08239225688239929,306.86975787413706,-60.60000000000043,504,-12.866707294092937
2,4,948.4398871889553,579.6760846256517,-8.332475225928778,283.27390291797514,-33.300000000000004,190,-62.87762512874287
2,5,1197.0712226821183,757.4392085663628,-3.273600288612937,290.83108732977917,-40.90000000000006,246,-53.02547292541063
2,6,1.3369181894662816,-487.41438778836965,-1.8215468426874335,398.819249467377,-20.59999999999998,166,-53.64639664685365
2,7,-200.22806318680026,-756.7787356172469,-0.9583050597169545,396.54513487905496,-54.200000000000074,270,-54.83615738889128
2,8,495.8019750775429,54.705693858458474,-8.017041425316593,292.8764111252763,-60.89999999999991,278,-60.863088480875405
2,9,1024.6021639886383,519.0184229864227,-0.16427508719112457,324.95855187997944,-55.80000000000008,294,-57.41053579057252
2,10,-3880.72522734186,-1422.6031151658347,-3194.599019338204,387.0955460001963,-89.79999999999991,504,-64.81863883801736
2,11,2261.002903004703,1539.2987200060243,-0.6379978787486971,304.52944507470335,-73.4,504,-12.787264197275931
2,12,1044.1453713624353,689.9246760557673,-37.202622506454205,267.9653304530051,-48.2,230,-58.34201263988303
2,13,1213.3474858396855,789.748113838545,-0.3148007139445497,286.37909486085834,-51.2,254,-65.26492214577316
2,14,-4839.075203559686,-1403.656915187868,-3475.414693854859,-268.9285823142059,-130.20000000000022,504,-64.87501220275276
2,15,886.4107500092088,530.8430307180123,-0.5642913768119968,266.6017544055082,-32.000000000000036,174,-52.46974373749975
2,16,-679.3423111754423,-871.8836788777098,-422.3845299933562,336.6591310367576,-161.3000000000003,504,-64.43323334113352
2,17,65.90486096444741,-385.318079297961,-0.6374387364860631,353.29819272617095,-37.099999999999945,190,-54.337813727276576
2,18,-209.18700794740496,-786.0583729567296,-1.9086159712406199,397.1249590597369,-26.200000000000028,262,-54.14497807917163
2,19,863.53289738165,556.1381533490666,-253.3608724154257,346.2904396901902,-69.50000000000004,348,-64.03482324218115
2,20,769.2439687460903,386.8365941601657,-0.5238545953433343,294.85719163139345,-40.50000000000002,190,-61.42596245012553
2,21,1013.3228791776678,603.4770560467886,-0.7450969841353938,291.2568194446726,-47.700000000000024,222,-54.96589932965794
2,22,-452.45356652487567,975.2975848405348,-2062.0084831766494,310.5744108181644,-117.10000000000007,504,-63.217079006925495
2,23,-3222.3841330154723,-1296.3593815371016,-2651.535900141604,398.5398208194769,-112.19999999999995,504,-64.82867215624377
2,24,1102.15998019286,722.6268708429861,-8.119566274353488,260.3511358164812,-48.30000000000007,238,-62.39846019225399
2,25,291.28046864541665,-426.00705354089894,-5.36751642404829,346.50623787883427,-87.90000000000025,504,-39.95119926847014
2,26,-231.32376376092554,-933.195756717884,-4.5911720718297735,335.4139866495705,-99.30000000000005,504,-33.65082162078215
2,27,-702.3104204200856,-755.740743205892,-1.7836636877513732,-332.2794512093258,-36.50000000000013,486,-62.00656231711602
2,28,887.4303673059183,543.0645028230562,-11.311228273514873,264.73018431001947,-27.200000000000003,182,-63.853091553642464
2,29,824.1315590425588,83.20612645696337,-0.1410642316634233,304.792770486557,-54.70000000000035,504,-13.026273669297783
2,30,-443.06398742754453,-1183.639295521199,-0.8190680022554748,305.3524248426602,-54.90000000000041,504,-13.058048746749627
2,31,290.2299690942288,-185.64911138328733,-9.711738045946628,355.0842680934195,-41.9000000000001,230,-57.59344956995665
2,32,901.9586100954316,574.6613679208034,-21.39404371007025,258.72471971897016,-35.10000000000003,190,-64.93343383427164
2,33,1129.9850908413684,618.6667394045224,-22.803650477342366,327.13091419760593,-48.50000000000011,318,-62.50891228341758
2,34,1065.2212354229705,678.0944923035324,-0.9144055679605826,264.8675613713701,-43.10000000000007,222,-55.726412683971446
2,35,989.1118119112444,563.1712254672921,-18.52052214491312,294.99046461513683,-64.69999999999992,270,-55.82935602627125
2,36,1218.76053658625,816.811666186319,-37.81979363319798,288.23018690394605,-55.70000000000002,270,-62.761522870817195
2,37,922.5353111619929,578.2507475664266,-226.3301258975839,290.7894910549184,-80.79999999999953,424,-63.37480156176862
2,38,-4983.664318874568,-1417.1065763413833,-4201.44402246303,377.03733583803364,-181.29999999999978,504,-64.85105590818854
2,39,1999.7103825497388,1210.1750873652622,-0.5361399902939724,355.2684473854367,-56.500000000000256,504,-12.697012210665935
2,40,811.0911060798644,465.5010752961539,-0.761392468061405,262.97904636958623,-27.800000000000008,174,-62.82762311781431
2,41,924.5959590530672,576.5239145228774,-30.726608722820743,271.79913399291064,-23.09999999999999,190,-59.90048073989998
2,42,204.09016690915107,-502.49268062142613,-0.041164093641916075,300.8445103819448,-85.50000000000011,504,-12.720498757725608
2,43,1136.8401172829085,668.1833430935419,-51.97508714473525,330.25415926308386,-47.600000000000094,292,-54.022297928982
2,44,670.8974060334876,290.8531190052716,-3.0436778832540963,290.6359303861788,-33.400000000000034,190,-64.14796547470858
2,45,-6.01469942824108,-464.2228816267266,-6.277108331010144,342.62862421349365,-37.19999999999997,214,-54.943333683998056
2,46,-41.43305773777009,193.248273086599,-7.284649860136403,-312.8515032584107,-23.0,166,-57.54517770582202
2,47,602.617759833917,270.58479035548544,-6.103559655073871,252.28604904088044,-19.400000000000013,158,-52.74951990737481
2,48,555.2060297155375,130.38785796641173,-11.285562568757264,332.7995598907482,-43.79999999999997,206,-58.89582557286516
2,49,-635.4353296057823,-1394.883183873371,-0.09633200242873455,308.6754118871837,-38.60000000000028,504,-14.531225617165823
2,,1296.9890729987753,850.0488423706161,-0.3890056784088469,285.3477473040601,-52.00000000000011,278,-64.01851099749206
2,,370.92924881288013,-119.32807086511114,-0.7417107487925716,372.27901831212563,-30.699999999999992,204,-54.57998788534181
2,,820.5577195047136,460.91231889893777,-1.2752707935460366,265.02407113590743,-26.099999999999987,182,-60.003399736585536
2,,1079.8782199156917,703.643369972216,-0.8156311406284275,252.89895495153814,-45.400000000000034,230,-60.44847386743387
2,,1834.2699261781659,1237.4500224020314,-0.9725769733607307,319.75007125340665,-56.700000000000244,398,-63.25759050391108
