generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces
12,,-795.7596368563952,106.0,-61.12206646384218,-11.454100654051151,-829.1834697385019
12,,-171.9677232965337,71.5,-13.512486067547346,-7.36404854579961,-222.59118868318674
12,,-578.8577136434551,250.5,113.53411498254174,-32.74797842952041,-910.1438501964764
12,,-1335.4693513236964,65.0,39.165134687953525,-6.206831850140794,-1433.427654161509
12,,1.7733291851680661,105.5,4.299749153781287,-12.808942848560253,-95.21747712005298
12,,-8.37835503843219,75.0,-50.4133954011771,-7.468255937937199,-25.49670369931789
12,,14.146702397865198,110.5,47.89650544162261,-12.267591259630994,-131.9822117841264
12,,-1637.9543460809261,131.0,31.0736923561494,-19.509139182564343,-1780.518899254511
12,,-525.0196455180627,95.5,-56.175307337328455,-10.295191169095848,-554.0491470116384
12,,-818.1674813729351,72.0,-54.58028786936828,-7.775407830780484,-827.8117856727863
12,,-1112.434069653365,250.5,-13.204039431296227,-32.168743282229855,-1317.561286939839
12,,-542.4952611410296,250.5,-37.918409094495736,-28.433961105048475,-726.6428909414853
12,,-883.951229765929,133.0,55.34450168881388,-13.184328607197543,-1059.1114028475454
12,,-543.2814975173002,72.0,41.654203358039204,-6.454628226877783,-650.4810726484616
12,,-210.37979786180097,127.0,73.01349295581512,-13.232020883898755,-397.16126993371734
12,,28.8389096874414,114.0,-32.65044161782697,-14.494554862284357,-38.01609383244727
12,,-189.90287428486613,105.5,-71.31712546878576,-11.695368345862123,-212.39038047021825
12,,-129.05929301843463,139.5,34.73281320438591,-18.66323257299328,-284.62887364982726
12,,74.5531918670709,95.5,71.67434566589593,-9.478925341743269,-83.14222845708179
12,,-140.53988821063638,250.5,-56.475683551258044,-32.44815088883297,-302.11605377054536
12,,109.52132015060384,250.5,10.279011847958119,-33.71940738233052,-117.53828431502377
12,,-34.456976671133,80.5,-45.41549899996249,-8.545094325477606,-60.996383345692905
12,,-609.5170650853727,73.0,63.14528688360929,-7.145567044940862,-738.5167849240411
12,,-408.13918339765803,250.5,-27.05668850719453,-32.67597710566902,-598.9065177847945
12,,-97.29876453883462,147.0,-52.13365389398011,-14.522799160929031,-177.64231148392548
12,,-25.631479210026257,81.0,-23.53954075217377,-8.710800081577865,-74.38113837627462
13,5,-727.1193687623689,71.0,57.3569973282303,-6.640687656219618,-848.8356784343796
13,6,-250.2259659638435,250.5,-33.20957244419129,-28.104651286132626,-439.4117422335196
13,7,-410.82302616481854,98.0,30.563930680519256,-10.534334546271168,-528.8526222990666
13,8,-1146.7633466346915,82.0,-46.91615737191618,-9.278505650073198,-1172.5686836127022
13,9,161.3548865151944,132.5,56.376002268360445,-16.287364419750542,-11.233751333415512
13,10,-1294.041851030424,153.0,-47.39186787165114,-15.059507564457864,-1384.590475594315
13,11,-296.62179457085244,77.0,-45.47356545903577,-8.818968624672364,-319.3292604871443
13,12,-1052.7334544971106,85.0,15.248969704886923,-9.244406011626916,-1143.7380181903707
13,13,-490.5219103229807,103.5,44.40458186132142,-10.284969162062726,-628.1415230222394
13,14,-872.3837038022311,186.5,-48.41280431734248,-18.439838511059456,-992.0310609738292
13,15,-1143.4498853191026,66.5,46.85747555380841,-6.316320279030905,-1250.4910405938801
13,16,12.168231861180942,85.5,-20.057544543825827,-8.13171246421047,-45.142511130782765
13,17,-1403.3101486046821,77.5,40.37283867960141,-7.478736076929902,-1513.7042512073535
13,18,-732.8824756771,80.5,37.23365077121115,-7.048874927168815,-843.5672515211423
13,19,-70.15460373883907,136.0,-43.80700762120948,-12.504202499642076,-149.84339361798752
13,20,-741.189545035999,95.0,-46.19092957009884,-9.470957063041443,-780.5276584028587
13,21,-1071.1878809146579,250.5,62.01486091141779,-29.629945693187203,-1354.0727961328885
13,22,10.716418357048838,250.5,-24.70395278481473,-29.00452846792383,-186.0751003902126
13,23,-595.2947339750909,97.0,54.68273850517851,-10.37167920933491,-736.6057932709346
13,24,-462.16782652294364,177.0,-5.710179695118658,-22.521489389896637,-610.9361574379284
13,25,-1175.4175661778575,94.0,112.11925394646966,-10.14567853972848,-1371.3911415845987
13,26,-103.50882689174762,250.5,57.07551489241359,-29.691253509955143,-381.3930882742061
13,27,-301.9457649964665,82.5,-46.77200403163144,-8.165708917136246,-329.5080520476988
13,28,8.045321250900827,67.0,60.483521021711546,-6.438992713762494,-112.99920705704822
13,29,-1344.4012125339268,128.5,8.12797109739071,-12.22182003390963,-1468.8073635974079
13,30,-185.17811553912307,250.5,27.686159482278473,-26.21876619199086,-437.1455088294107
13,31,-790.648848900513,106.5,62.493658047611696,-10.372727553889014,-949.2697793942357
13,32,-413.68625851046795,84.0,-8.103757274353265,-9.531239282793063,-480.0512619533216
13,33,-447.7670302547542,250.5,7.8087317198590815,-32.15844946396245,-673.9173125106508
13,34,36.23624544060897,119.0,-7.55594322254488,-15.119152118515345,-60.088659218330804
13,35,-782.7429134663453,151.5,-4.9099770465615915,-16.10540824377956,-913.2275281760042
13,36,-1604.7105161947925,250.5,85.84121994113097,-31.676878256710683,-1909.3748578792129
13,37,-235.50396059397306,114.5,96.80073341695717,-10.578652825207474,-436.22604118572275
13,38,-591.6927407654966,69.5,60.73308306079583,-6.755266642523235,-715.1705571837692
13,39,-73.62129868252637,143.0,104.6406930010189,-15.599463809905881,-305.6625278736394
13,40,-1070.3090061162056,187.0,83.36622420458532,-24.50247060750649,-1316.1727597132844
13,41,-963.1146297995938,250.5,-82.79355242244452,-33.11621235716567,-1097.7048650199836
13,42,-836.0018931971804,98.5,96.88826514264407,-9.586673402491863,-1021.8034849373325
13,43,-722.6391631837027,118.5,64.6431913717246,-12.806281808356538,-892.9760727470708
13,44,-930.8018436626699,250.5,49.69730611474577,-30.79914477657946,-1200.2000050008362
13,45,-694.1914236582755,71.0,32.534477339022644,-6.951759999594062,-790.7741409977041
13,46,-34.5329370203105,250.5,80.83006524592884,-29.598489307628824,-336.2645129586105
13,47,-1263.5938020637404,104.0,-33.96654531844052,-13.808481897155104,-1319.8187748481448
13,48,60.77795980153263,117.5,76.0306848917526,-11.728393994288213,-121.02433109593176
13,49,-1386.9629279507317,178.5,29.125893905464313,-18.771835802591067,-1575.816986053605
13,50,67.0565190371644,250.5,-18.158306618373828,-30.770878157617513,-134.51429618684423
13,51,-334.97255444376043,94.0,-25.539677459837186,-8.62081957184175,-394.8120574120815
13,52,-1360.2465521326678,47.0,33.18013099071027,-4.028340596877875,-1436.3983425265003
13,53,-1193.8028660854734,156.0,-42.39032940801073,-24.37994194488423,-1283.0325947325784
13,54,-764.0951005687511,121.0,-28.208280311651983,-10.428272539819023,-846.4585477172801
13,55,-900.0005523198745,224.0,-24.01582718724317,-29.519533240605547,-1070.4651918920258
13,56,-563.7336126686113,71.5,31.730314079278024,-6.541883322394558,-660.4220434254947
13,57,-48.00293903734949,164.5,-59.82662008201047,-17.549026756251227,-135.1272921990878
13,58,61.10253411379844,250.5,-1.9508135886722422,-33.86357599597761,-153.5830763015517
13,59,-1701.8288406497393,113.5,-49.13543940530334,-11.885890726338118,-1754.3075105180978
13,60,-647.430597285605,250.5,45.02760107722724,-32.81434816635586,-910.1438501964764
13,61,-1950.0131905505673,114.5,54.108619198342524,-12.583322471263113,-2106.0384872776467
13,62,-895.8166684078242,156.0,36.23307250200853,-17.50891145136726,-1070.5408294584654
13,63,-193.1935225456976,162.0,58.27393739585975,-17.472239167547883,-395.99522077400945
13,64,22.630155182486106,110.0,1.7652536548929998,-14.269264901351521,-74.86583357105538
13,65,-1960.2965686852303,50.0,33.002523398436715,-3.794621661426947,-2039.50447042224
13,66,-769.7847644386322,223.5,36.43936965889197,-24.05643282286235,-1005.6677012746619
13,67,-222.47626444531846,65.0,-58.0159096012708,-6.942493797912029,-222.51786104613564
13,68,-158.9080690114608,97.0,70.3513372111403,-10.474135247399435,-315.7852709752017
13,69,-782.3915870470028,106.0,-35.62145121987417,-10.22196420743806,-842.5481716196905
13,70,-1064.6439217074121,179.0,-25.25449680865513,-17.946123193913767,-1200.4433017048432
13,71,-209.4688509680148,185.5,52.94156846406325,-21.961093192928107,-425.94932623914997
13,72,-311.41719155964563,188.5,34.67020940983412,-19.513062394599995,-515.0743385748798
13,73,-62.75626432960959,104.5,35.68770104666159,-11.819805561580742,-191.12415981469042
13,74,-186.57769158057087,81.0,-85.90136910337571,-8.501298755415943,-173.1750237217792
13,75,-194.44576095029657,250.5,-7.663056178290931,-30.44230578142596,-406.8403989905797
13,76,-72.85901588638222,185.5,-56.58399361417557,-23.95088267967461,-177.82413959253205
13,77,-249.89405357130178,49.5,41.73530740588866,-3.2341437255573635,-337.8952172516331
13,78,-47.21783787739149,150.5,-25.92260940509416,-14.641115141898108,-157.1541133303992
13,79,-1292.2153495588548,82.5,-53.971025053615314,-9.459892153038702,-1311.2844323522008
13,80,-137.2534535413794,160.5,70.06293323051644,-15.665963323281211,-352.1504234486146
13,81,-768.8572136497443,72.5,49.66016262195236,-7.3980406357465,-883.6193356359502
13,82,-1046.3415774015414,98.5,-39.18364717793615,-10.626816140079645,-1095.0311140835256
13,83,-619.94197515598,162.5,40.53972068963048,-16.600983116113788,-806.3807127294967
13,84,-25.698110231230913,124.0,30.89738735252368,-11.61982908104116,-168.97566850271343
13,85,82.46100493252328,151.5,148.61171667882581,-15.370834491173786,-202.27987725512872
13,86,-1287.479278553109,113.5,-76.19470021140016,-11.204689329286474,-1313.5798890124224
13,87,-1319.0514768653493,250.5,-31.977158053354643,-32.60681799021578,-1504.967500821779
13,88,-887.4035296742322,83.0,-31.37792930349599,-8.186652725456831,-930.8389476452794
13,89,-204.2267965478711,101.0,-36.05453364991106,-11.994230180717006,-257.178032717243
13,90,-124.21339807721554,126.5,15.267691448204612,-10.396083620961935,-255.5850059044582
13,91,-801.0149735425657,202.5,8.692132146797565,-20.443061087079187,-991.7640446022841
13,92,-578.3187687992166,114.0,112.15180313071546,-14.235727511900516,-790.2348444180316
13,93,86.43353171880086,250.5,-26.338202677183773,-25.959760162820544,-111.76850544119482
13,94,2.7743461715158446,250.5,-99.93658412902283,-30.25078538443755,-117.53828431502377
13,95,-893.4991509497481,94.0,-35.918936377416195,-10.383844362282098,-941.1963702100498
13,96,-1859.9028242250529,250.5,38.08799816949532,-30.809047572267083,-2117.681774822281
13,97,-600.9159289803879,72.0,35.92230618993327,-6.631042363835138,-702.207192806486
13,98,-198.99992749247238,90.0,-24.186187367813094,-8.922916704194138,-255.89082342046515
13,99,-1176.8736582229894,155.0,12.269066036673488,-18.01218913672839,-1326.1305351229346
13,,-618.8849806992937,128.0,-32.310820676722415,-13.97532041036015,-700.5988396122111
13,,-457.5794822846975,59.5,-25.467844421063614,-6.346332173049856,-485.26530569058406
13,,37.779723777425744,133.5,51.474689003302856,-15.557553913509205,-131.6374113123679
13,,-605.3768551031546,197.5,47.74928347679946,-24.943414316145414,-825.6827242638087
13,,27.41816257829097,102.5,-49.430471436750274,-8.856241911567862,-16.79512407339089
13,,-393.64399032398376,108.5,72.46392374069592,-11.220489483655882,-563.3874245810238
13,,-882.0697260509033,250.5,11.675327441425797,-33.16871555906258,-1111.0763379332666
13,,-14.216235936076856,96.5,52.59326841002238,-11.782161100398971,-151.52734324570025
13,,-260.6322025351925,127.5,8.092806005538005,-15.479098818018043,-380.74590972271244
13,,-470.74584026394695,102.5,-71.44588596578681,-11.09092614673724,-490.7090281514229
13,,-422.85641370883445,112.0,74.25719599785779,-13.398972109930552,-595.7146375967617
13,,-1647.6904640796306,110.5,80.52862262271007,-9.941545823282057,-1828.7775408790585
13,,-566.3493758603793,173.0,103.29854518093421,-21.00049325005133,-821.6474277912621
13,,-1983.5244115522241,113.5,-73.1540960480714,-10.990956335091221,-2012.8793591690614
13,,-1675.3804027801768,155.5,7.188954638368108,-12.963161145564943,-1825.10619627298
13,,-863.7955644471338,112.0,-21.603132246284666,-11.475850852062894,-942.7165813487862
13,,-223.368684042064,250.5,88.24629395613067,-27.490637681314578,-534.6243403168801
13,,-106.33158749119602,97.5,-23.475547467398034,-10.745159216988787,-169.6108808068092
13,,-154.5890690916168,211.5,66.46081886285927,-28.23553254449536,-404.3143554099807
13,,-16.11044943961926,136.0,98.07958276038384,-14.23455765230472,-235.9554745476984
13,,104.1907375777487,230.5,-56.24512997981748,-24.67472068789706,-45.389411754536745
13,,-557.5992001313665,56.0,-35.7699386864023,-5.685023991610527,-572.1442374533536
13,,-536.7813097785445,165.5,91.41552356571275,-15.648152838335676,-778.0486805059215
13,,-546.1196352970911,104.0,13.752810580963194,-12.992126771410504,-650.8803191066438
13,,-1545.2199631405672,225.5,-70.8510327809961,-27.906283286739782,-1671.9626470728313
13,,59.258212073108496,108.5,14.498282993732252,-10.106788004427743,-53.63328291619601
13,,-2307.9002201550747,178.5,38.76453471296996,-24.220142555539002,-2500.944612312506
13,,24.545419998841354,97.0,52.60821804618785,-9.999773852874673,-115.06302419447182
13,,-560.494014791821,250.5,71.88873697549776,-33.15316002984511,-849.7295917374736
13,,-368.8039992592609,113.0,-21.06082114114821,-12.859045068281969,-447.8841330498307
13,,-446.56549222520937,156.5,151.75009427809755,-18.071897445510544,-736.7436890577964
13,,-190.8887519373467,105.0,-16.548400906231386,-10.356891177778287,-268.983459853337
13,,-480.15433534877644,68.5,58.68738564737248,-7.388355519864561,-599.9533654762844
13,,-780.3850297811514,87.5,-42.082807079524045,-9.010062182257077,-816.7921605193702
13,,-1262.5116655264958,115.5,16.93152472427615,-14.586410778570254,-1380.3567794722017
13,,-767.1423971241766,212.5,65.53556082479282,-19.80402777348278,-1025.3739301754865
13,,-326.1587369346247,250.5,12.000226226120558,-29.989712020035032,-558.6692511407102
13,,105.33790612245366,114.0,13.583629643911344,-10.009028097331262,-12.236695424126403
13,,-954.5668499968203,98.0,62.50481365233782,-10.65191519526837,-1104.4197484538897
13,,-639.9223688207239,179.0,111.41901191056344,-17.45209410255501,-912.8892866287323
13,,-779.6494951856571,250.5,-72.17381509946593,-31.237328802726314,-926.7383512834649
13,,-472.91203664250355,70.5,-20.60765449052171,-7.018175824247271,-515.7862063277346
13,,-1530.3535334702458,115.5,10.515861755787903,-10.044672018199407,-1646.3247232078343
13,,-762.9036842808304,67.0,40.40716261283909,-6.918086370815744,-863.3927605228537
13,,-1247.6901493945388,76.5,45.33254436277912,-6.2566759693296445,-1363.2660177879884
13,,-137.80495958384623,117.0,32.43532331209258,-11.382839579608486,-275.8574433163303
13,,-521.2585529169409,71.5,30.317604574539807,-6.770480286791784,-616.3056772046889
13,,-710.8877043408014,99.0,64.42874313034022,-9.886661358543158,-864.4297861125984
13,,-1271.581515018666,250.5,-115.74711194307922,-32.0629372719827,-1374.271465803604
13,,-261.723118480722,96.5,-65.44512227907694,-10.224991411480017,-282.55300479016506
13,,71.50162005935003,224.5,-60.76661995434439,-28.512765042109322,-63.71899494419627
13,,-1110.321051108304,70.5,64.17307650977668,-7.243218097266181,-1237.7509095208145
13,,-349.9297709321967,88.0,44.31727495519851,-9.192892583761047,-473.05415330363417
13,,24.680384187779026,227.0,44.4801156275445,-24.63147189296073,-222.16825954680473
13,,-280.49901437540365,164.5,10.222500364253698,-17.95399964801757,-437.2675150916398
13,,-996.9377953585362,149.5,-19.717580880386368,-18.02828884102095,-1108.6919256371289
13,,314.5780676173751,250.5,134.87724360200514,-30.299332400854084,-40.49984358377592
13,,8.992503730135581,230.0,126.88246569347062,-30.882425550174897,-317.00753641316015
13,,-1138.9292711803225,146.5,158.63343686886196,-14.162082090246562,-1429.900625958938
13,,-742.5894601284385,201.5,27.382615376685234,-19.986452574735097,-951.4856229303887
13,,-305.13953921955505,83.5,10.467261090922598,-8.409641048867615,-390.69715926161
13,,-1207.0412619084107,84.5,86.37271170624186,-8.28723527455699,-1369.6267383400955
13,,-383.13954583897123,86.0,-24.755171296742564,-7.091773377051189,-437.2926011651775
13,,-932.0969975073424,145.0,10.967994059338379,-17.38482658655489,-1070.680164980126
13,,-582.2218605063424,250.5,-9.597294575997868,-27.479974521952066,-795.6445914083924
13,,-213.8675594603779,106.0,-13.279903260725266,-11.744211998092878,-294.84344420155975
13,,178.00117136139917,167.0,91.78766534227512,-16.01324400930927,-64.77324997156666
13,,-563.6390363548926,189.5,79.31871987901084,-20.8906342621712,-811.5671219717321
13,,-489.336507595521,140.0,3.4450526086585227,-17.676684308522244,-615.1048758956573
13,,-917.5005443415888,110.0,-25.665695912317748,-10.800098553836671,-991.0347498754344
13,,48.37998214640285,161.0,-25.77118817306341,-14.90079871304925,-71.94803096748447
13,,35.56738146911018,62.0,21.269978045290852,-4.429221428601441,-43.27337514757924
13,,-366.72841873643415,95.5,54.843817508583626,-9.391715586405036,-507.68052065861275
13,,-604.588278091947,72.0,30.971240386359515,-7.108415180049227,-700.4511032982573
13,,-673.303701896749,87.5,43.98419081148853,-7.059333245095538,-797.728559463142
13,,-36.00736011408935,75.5,9.035014195480226,-7.987991249143004,-112.55438306042657
13,,-194.67986813057695,121.5,81.69694648217596,-16.133235505927875,-381.74357910682505
13,,-1243.9188875140687,68.5,-45.902649984841574,-7.478557068086023,-1259.0376804611412
13,,-442.77980512739265,121.5,30.469109710336948,-11.56501051684669,-583.1839043208829
13,,-1150.3389901464748,76.5,41.73953083048005,-7.1208323164673715,-1261.4576886604875
13,,-1152.5375275144797,100.0,3.7863957779516912,-12.783519366096613,-1243.5404039263349
13,,-432.57018786658756,103.5,-39.21406435808075,-10.788942673552803,-486.067180834954
13,,19.121271340607848,200.0,112.06903534375745,-20.18081103369881,-272.76695296945076
13,,-385.06615733331427,197.0,97.32479513956899,-21.4549283135397,-657.9360241593436
13,,-24.77779408853179,93.0,21.71122629033718,-7.591197212552015,-131.89782316631695
13,,156.8485087768574,250.5,55.8463022558262,-26.124855682568743,-123.3729377964001
13,,-151.4894982365381,184.5,43.80275225295763,-18.91520782911722,-360.87704266037855
13,,-17.956295093488052,150.5,-11.645658506207948,-17.180722795958815,-139.6299137913213
13,,-464.86134173370067,59.5,47.54022235864801,-5.276735771666461,-566.6248283206822
13,,-1190.180018163645,116.0,-0.6606641496569905,-10.741841676054655,-1294.7775123379333
13,,8.814184369745817,82.0,63.180281936925354,-7.19907255773562,-129.1670250094439
13,,-588.882734243563,106.0,64.08451457454719,-13.394270908976006,-745.5729779091342
13,,-1120.4793963574177,84.5,40.64395861981345,-8.980166744947407,-1236.6431882322838
13,,-407.9796084246509,69.5,-47.45015825890726,-7.032979177632175,-422.99647098811147
13,,-831.2186841903209,122.0,-19.11284345842159,-12.249106775920826,-921.8567339559785
14,5,-171.2352707159096,133.5,64.88192936749482,-12.329626556046739,-357.28757352735767
14,6,-97.22278178491284,80.0,-14.947035879671867,-9.008211341505866,-153.2675345637351
14,7,-1215.5513998181705,250.5,83.52818243496638,-27.755100314283453,-1521.8244819388533
14,8,129.4922969649718,82.0,68.77207472923511,-8.125992042505928,-13.153785721757368
14,9,-417.5240834919189,70.0,40.61884359918098,-6.803805279911194,-521.3391218111886
14,10,105.52105263645728,144.0,65.8911231087667,-13.439894128204818,-90.93017634410458
14,11,-795.6854799578695,250.5,128.51393845646794,-31.658972794377306,-1143.04044561996
14,12,-979.538113367593,95.0,40.479905478567495,-11.794679294946201,-1103.2233395512144
14,13,-759.3031654683219,108.0,-14.62622766641403,-10.070059510204242,-842.6068782917037
14,14,-447.6500491552408,95.0,36.943934477838845,-9.162722745853737,-570.4312608872259
14,15,-558.4103313845856,64.0,58.21643427802791,-5.539322238053119,-675.0874434245603
14,16,-1006.9910813320624,250.5,-83.59193668920747,-29.60623759437299,-1144.292907048482
14,17,-613.0498626595095,250.5,127.37934709502817,-29.851501635025183,-961.0777081195124
14,18,-57.45671319077945,250.5,23.461387504052126,-32.01478586836936,-299.40331482646224
14,19,-242.08650581912474,120.5,65.539804885722,-10.127879324138972,-417.99843138070776
14,20,-883.1514518195368,96.0,-37.09072444631854,-10.00837302662756,-932.0523543465906
14,21,-434.5996713603588,150.5,-0.8051764829030064,-14.67263063381748,-569.6218642436384
14,22,-535.7447050377172,100.0,51.012290454979485,-8.379999008941082,-678.3769964837555
14,23,-1312.169110604427,115.5,69.96799603982628,-11.61470213588507,-1486.0224045083683
14,24,-1037.613892828143,153.5,42.52565493612594,-20.19708577148703,-1213.442461992782
14,25,-1369.724245441789,127.0,67.52827673404254,-17.70711029319057,-1546.545411882641
14,26,-1163.733746327884,48.0,-33.199550602618494,-4.894255066535238,-1173.6399406587304
14,27,-1207.6271132372424,88.0,-32.93285491767169,-9.201590269181542,-1253.492668050389
14,28,-1122.6365732473084,73.5,23.63803441885886,-7.335702513740384,-1212.438905152427
14,29,-570.2718318246292,69.0,48.81939609581613,-6.677547799847681,-681.4136801205976
14,30,-1064.3943805397762,137.0,71.70692319884104,-13.684469920588613,-1259.4168338180286
14,31,-1638.7297699015471,158.0,4.382117839297697,-20.807008863818492,-1780.3048788770263
14,32,-588.5335182626307,91.0,65.31159907544169,-9.04094990083702,-735.8041674372354
14,33,-1869.364504513057,130.0,92.16503662192011,-11.40054630602927,-2080.1289948289477
14,34,-46.11384851144831,119.0,61.401866123212784,-13.594694919118249,-212.92101971554285
14,35,-1000.2523485128705,250.5,115.40324489296627,-26.317769205865083,-1339.8378241999717
14,36,-602.9397285214002,153.5,45.31863881766619,-17.06281901348345,-784.695548325583
14,37,-347.088196069388,83.5,11.58204334884446,-7.725921208884265,-434.44431820934824
14,38,-1022.0632084449252,121.0,54.57902683112752,-11.85204123621169,-1185.790194039841
14,39,-60.62436578280534,135.0,-38.38018125558078,-15.684180207306397,-141.56000431991816
14,40,114.42731574013237,186.5,97.1559390773847,-24.14310264758327,-145.08552068966907
14,41,-516.4704419186877,112.5,-16.37656216495219,-14.459326949011967,-598.1345528047235
14,42,-435.61690535798004,104.5,64.74946176407542,-9.429347317714637,-595.4370198043408
14,43,23.67087872922012,104.5,-12.724140663179087,-12.648493072983943,-55.456487534616855
14,44,-609.5064740061614,71.5,50.8576235206886,-6.413405015127168,-725.4506925117229
14,45,-1292.8015802202033,125.5,39.15990626195587,-12.96836097808139,-1444.4931255040779
14,46,-612.0506903482895,47.5,-29.1757185084675,-4.989107865946992,-625.3858639738751
14,47,-1052.1616183771264,80.5,-5.495044942342536,-6.786559250689832,-1120.380014184094
14,48,-799.8573223804709,75.0,46.11366437097996,-6.982189311932156,-913.9887974395187
14,49,-558.1079513740337,97.5,-8.74843789408894,-10.53383780453257,-636.3256756754123
14,50,-942.7431494525722,79.5,-8.780023503402749,-9.087500488935401,-1004.375625460234
14,51,-1350.425013264141,250.5,52.04916939748904,-30.14118133128832,-1622.8330013303416
14,52,-1166.0393923532117,250.5,153.74129803223815,-25.547605423830774,-1544.7330849616192
14,53,-532.0830060083739,88.0,61.51184307760438,-8.71983024030251,-672.8750188456758
14,54,-1135.796371214789,170.5,10.852060993326404,-16.77289723384358,-1300.3755349742717
14,55,-729.1283221642481,250.5,-50.975546294566065,-35.88485116951966,-892.7679247001623
14,56,-386.6088056289405,119.5,56.52050646216528,-14.47042074548378,-548.158891345622
14,57,-58.16332243845059,168.5,-10.997244957384128,-16.18511829676676,-199.48095918429968
14,58,-527.1312655440875,75.5,31.43015154107578,-7.886264611071148,-626.1751524740921
14,59,-1061.7575899634637,203.0,112.45379030418657,-24.502329943821618,-1352.7090503238287
14,60,-960.6158482058679,250.5,-32.3157074085636,-33.466206513833974,-1145.3339342834704
14,61,275.340018475257,250.5,97.38350271767888,-32.04364065864595,-40.49984358377592
14,62,-569.2242965351585,71.5,18.91427320778498,-8.145439299030643,-651.4931304439128
14,63,-1059.7645184834184,193.5,27.506408920365132,-24.0628515154988,-1256.7080758882848
14,64,-652.6471847197802,56.0,43.34650394387029,-5.328679120936528,-746.665009542714
14,65,-27.83480426840937,119.5,-22.492085556819326,-14.835962490547093,-110.00675622104296
14,66,-106.05375477886112,76.5,29.119310039860522,-8.563842514622896,-203.10922230409875
14,67,-1093.7190083906626,109.5,11.558904161865014,-9.740554854484582,-1205.037357698043
14,68,-393.8539584088559,250.5,23.606501412272408,-30.562950698431205,-637.3975091226971
14,69,-61.332021753645236,89.5,-61.27717185690167,-8.695250053821349,-80.85959984292222
14,70,-382.59451321722486,141.0,63.7355900533461,-16.69536737674279,-570.6347358938282
14,71,-1345.0265399353045,250.5,97.50350579743163,-37.26547756161326,-1655.7645681711228
14,72,-384.9138830387003,133.5,138.07138353625012,-12.538252463839605,-643.9470141111108
14,73,-19.91892411097217,66.5,37.73307039461653,-6.372300121470954,-117.77969438411775
14,74,-156.51919212600018,119.0,105.96293427535448,-12.379491681574684,-369.10263471978
14,75,-1101.241082089682,168.5,-25.030419484331944,-15.962827039631426,-1228.7478355657188
14,76,-650.4267375230082,74.5,32.319840494327764,-6.285120353580143,-750.9614576637558
14,77,-780.5877281044733,250.5,29.654330615416086,-34.99620575197668,-1025.7458529679127
14,78,-255.04160812947728,79.5,24.75988911700269,-8.003266653530183,-351.2982305929498
14,79,-1224.964013526931,250.5,175.9962027662683,-41.47544689477164,-1609.9847693984277
14,80,-1318.6068212544776,110.5,4.755860432831781,-11.922553963661898,-1421.9401277236475
14,81,159.7808467500863,194.5,89.68579677114111,-22.55410271825956,-101.85084730279523
14,82,-667.6947990719847,94.5,-54.90699396307425,-9.837521188632214,-697.4502839202783
14,83,-140.9734266746048,71.0,43.378632535019946,-7.420284703950188,-247.93177450567455
14,84,-787.4194577988791,250.5,52.9586830411752,-26.826655221823756,-1064.0514856182306
14,85,-1981.6401705645762,114.5,37.994090638166256,-11.077079706511721,-2123.057181496231
14,86,-431.24363856789563,78.0,-59.85483652835035,-7.967668023644923,-441.42113401590035
14,87,-149.20740312760952,250.5,4.421481356848769,-33.26188412592353,-370.86700035853477
14,88,-398.35609272239384,170.0,70.53063879434592,-19.675922950241173,-619.2108085664986
14,89,-478.99447091149193,117.5,26.31304436783175,-11.465992010641386,-611.3415232686823
14,90,-111.99442931734526,173.5,88.50413937244913,-19.68885827155039,-354.309710418244
14,91,-831.8282757028135,250.5,43.47988984597088,-31.453839223136054,-1094.3543263256483
14,92,-1266.9008195632623,87.0,26.366304201757327,-9.15534780038546,-1371.1117759646343
14,93,-560.7370499880244,250.5,-4.294097499958246,-29.379650547572798,-777.5633019404934
14,94,-305.1878991500518,162.0,-43.50809897979326,-15.977284583812947,-407.7025155864456
14,95,18.95771492692367,82.0,73.55231395526238,-7.427574018894815,-129.1670250094439
14,96,-611.4532420975136,80.5,-36.4804643512104,-7.8564454316540395,-647.6163323146492
14,97,-58.7424443684721,68.0,-26.069628840192713,-6.579372631041776,-94.09344289723761
14,98,-2156.506327125177,66.0,-34.47616674495488,-6.937751545830155,-2181.092408834392
14,99,-1020.2967679429313,168.0,10.892282588328088,-16.016343773506108,-1183.1727067577533
14,,-766.5910445419499,82.0,40.84448809485945,-6.787095944296161,-882.6484366925132
14,,-62.17227042524593,250.5,-39.75972546776615,-31.078313259649473,-241.83423169783032
14,,-535.7447050377172,100.0,51.012290454979485,-8.379999008941082,-678.3769964837555
14,,-399.59861776438174,128.0,44.80645406747625,-15.462628277525726,-556.9424435543323
14,,-201.54903551466487,91.5,-77.37248510839625,-10.406528296598209,-205.2700221096704
14,,-833.5836807036171,69.0,16.891981295396576,-6.148420737489446,-913.3272412615243
14,,-535.7447050377172,100.0,51.012290454979485,-8.379999008941082,-678.3769964837555
14,,-1365.2617326222817,187.0,71.92388637456428,-19.493369202539526,-1604.6922497943065
14,,-39.3287240986711,75.5,10.042059455235286,-7.260908947732845,-117.60987460617355
14,,-873.4850186880822,89.0,-46.72973687106758,-9.25435257629516,-906.5009292407194
14,,-535.7447050377172,100.0,51.012290454979485,-8.379999008941082,-678.3769964837555
14,,-128.27004971795208,68.5,-21.716017393087423,-6.833329820985502,-168.22070250387915
